game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,frame_id_1,frame_id_2,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_7,away_position_7,away_x_7,away_y_7,home_player_7,home_position_7,home_x_7,home_y_7,away_player_10,away_position_10,away_x_10,away_y_10,away_x_8,away_y_8,away_player_9,away_position_9,away_x_9,away_y_9,home_player_10,home_position_10,home_x_10,home_y_10,home_x_8,home_y_8,home_player_9,home_position_9,home_x_9,home_y_9,away_player_8,away_position_8,home_player_8,home_position_8
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,730,4 on 5,0,0,Yulia Smirnova,Dump In/Out,f,2,40,,,,,,,,546.0,,470,Lara Christen,Defense,6.108237581,29.94354604866667,Keely Moy,Center,2.446005937666667,47.467168943333334,Phoebe Staenz,Center,3.737935901,42.775351449666665,,,,,,,,,Yulia Smirnova,Defense,2.163084886,36.072611562666665,Valeria Merkusheva,Goalie,13.57345955,41.451219052000006,Oxana Bratishcheva,Center,4.6577742048,28.425004529333332,Yelena Provorova,Defense,6.4069534811,48.667097960999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,729,5 on 4,0,0,Alina Muller,Puck Recovery,t,56,81,,,,,,,,611.0,,471,Keely Moy,Center,2.802914294333333,45.949759418666666,Phoebe Staenz,Center,4.409475156333333,42.390278681333335,Lara Christen,Defense,7.991212546470589,27.029104023529413,Alina Muller,Center,48.105753684999996,66.80682088833333,,,,,Yulia Smirnova,Defense,1.777602745,35.7295506235,Valeria Merkusheva,Goalie,13.57345955,41.790808432,Yelena Provorova,Defense,11.165109636333334,50.845981870333326,Polina Luchnikova,Center,36.3141152,57.39777022235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,727,5 on 4,0,0,Alina Muller,Play,f,58,82,Direct,Keely Moy,29.0,75.0,,,,640.0,,473,Alina Muller,Center,54.369461075333334,72.57110010966667,Lara Stalder,Center,69.23561502266666,53.403389350333335,Phoebe Staenz,Center,28.10458213533333,52.190529907666665,Lara Christen,Defense,35.39462944,32.15680985461539,,,,,Yelena Provorova,Defense,19.712564550666666,67.932694228,Polina Luchnikova,Center,54.54425484766667,71.24423466266667,Oxana Bratishcheva,Center,36.54148815727273,34.40637057590909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,726,5 on 4,0,0,Phoebe Staenz,Puck Recovery,t,35,70,,,,,,,,675.0,,474,Lara Stalder,Center,69.54393898,57.794255265000004,Phoebe Staenz,Center,37.923552537666666,62.462368399,Lara Christen,Defense,45.61818007033333,35.05284584566667,Alina Muller,Center,57.900037544,71.97199728066667,Keely Moy,Center,20.83177964586207,51.73157779413793,Yelena Provorova,Defense,33.908820170333335,68.663837297,Polina Luchnikova,Center,61.692824119,73.10703745333333,Oxana Bratishcheva,Center,47.443788174333335,43.84670267633333,Yulia Smirnova,Defense,25.434942356,45.042262293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,726,5 on 4,0,0,Phoebe Staenz,Play,t,35,70,Indirect,Keely Moy,9.0,74.0,,,,675.0,732.0,474,Lara Stalder,Center,69.54393898,57.794255265000004,Phoebe Staenz,Center,37.923552537666666,62.462368399,Lara Christen,Defense,45.61818007033333,35.05284584566667,Alina Muller,Center,57.900037544,71.97199728066667,Keely Moy,Center,20.83177964586207,51.73157779413793,Yelena Provorova,Defense,33.908820170333335,68.663837297,Polina Luchnikova,Center,61.692824119,73.10703745333333,Oxana Bratishcheva,Center,47.443788174333335,43.84670267633333,Yulia Smirnova,Defense,25.434942356,45.042262293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,723,5 on 4,0,0,Keely Moy,Play,f,4,63,Direct,Lara Christen,13.0,47.0,,,,762.0,,477,Phoebe Staenz,Center,29.311897438333336,50.31413796066667,Lara Christen,Defense,33.37805859033333,33.47875164333333,Keely Moy,Center,5.283306216,58.638215818333336,,,,,,,,,Oxana Bratishcheva,Center,32.45053264733333,48.22960428933333,Yulia Smirnova,Defense,15.948484839666666,48.63326002366667,Valeria Merkusheva,Goalie,13.4122155,42.296007251,Yelena Provorova,Defense,31.990932806666667,63.63917914033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,718,5 on 4,0,0,Lara Stalder,Puck Recovery,t,148,21,,,,,,,,929.0,,482,Alina Muller,Center,113.27638744333333,53.341132761000004,Lara Stalder,Center,131.54998070666667,20.928372750999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,716,5 on 4,0,0,Lara Stalder,Play,t,139,54,Direct,Alina Muller,104.0,6.0,,,,993.0,1023.0,484,Alina Muller,Center,135.05132322666665,24.97157822266667,Lara Stalder,Center,153.25794740999999,39.94289447566666,Andrea Brandli,Goalie,186.29236905,38.985800219285714,Lara Christen,Defense,120.37085236363636,43.551358247272724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,714,5 on 4,0,0,Alina Muller,Play,t,91,9,Direct,Phoebe Staenz,76.0,5.0,,,,1038.0,1057.0,486,Alina Muller,Center,100.599650804,11.486580590666668,Lara Stalder,Center,119.71094080454546,44.98175343,Lara Christen,Defense,112.44976374666666,71.25703777733334,Keely Moy,Center,75.72577920633333,64.71790744233334,Phoebe Staenz,Center,75.93116953454545,8.49469411,Valeria Pavlova,Left Wing,97.89833925566667,45.02838639233333,Yekaterina Dobrodeyeva,Center,81.26166761733333,47.920097771,Nina Pirogova,Center,87.34094664766667,19.672739574999998,Angelina Goncharenko,Defense,63.27663862190476,44.740303648571434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,713,4 on 5,0,0,Phoebe Staenz,Zone Entry,f,74,5,Carried,Angelina Goncharenko,,,,,,1067.0,,487,Alina Muller,Center,90.454617957,19.280947507666667,Lara Christen,Defense,96.00217556733334,70.894288206,Keely Moy,Center,74.67246486866667,50.265733242,Phoebe Staenz,Center,75.696044423,9.221059413,,,,,Valeria Pavlova,Left Wing,85.389442263,35.53767366766667,Yekaterina Dobrodeyeva,Center,74.00739997266668,35.197447958333335,Nina Pirogova,Center,88.51734321866667,17.81095876466667,Angelina Goncharenko,Defense,57.37629955166667,34.064774874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,712,5 on 4,0,0,Phoebe Staenz,Play,t,65,6,Direct,Keely Moy,55.0,37.0,,,,1089.0,1105.0,488,Alina Muller,Center,83.91406863586207,27.023330897931036,Lara Christen,Defense,85.91249137454545,67.65559851909092,Keely Moy,Center,61.67382296933333,39.27740169866667,Phoebe Staenz,Center,69.28278300033334,12.160352209333332,Lara Stalder,Center,86.33909931411765,30.734617641764704,Valeria Pavlova,Left Wing,69.18828097533333,27.952888107333333,Yekaterina Dobrodeyeva,Center,65.361411893,19.740977255,Nina Pirogova,Center,81.80996732133333,20.927761496333336,Angelina Goncharenko,Defense,43.55490465166667,32.738095177666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,710,4 on 5,0,0,Angelina Goncharenko,Puck Recovery,t,37,47,,,,,,,,1145.0,,490,Keely Moy,Center,36.44574092535714,40.57255637285714,Phoebe Staenz,Center,62.227838881000004,28.059934877333333,,,59.46946313625,48.920756845,,,64.51709450642856,39.51961919285714,,,78.76806531,58.793888733333326,Valeria Pavlova,Left Wing,48.36701584866667,35.15968637733333,Yekaterina Dobrodeyeva,Center,46.367310706333335,26.509049426666667,Angelina Goncharenko,Defense,34.93835786482759,45.39095353551724,Valeria Merkusheva,Goalie,13.30762350357143,41.40073108142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,710,4 on 5,0,0,Angelina Goncharenko,Dump In/Out,f,37,47,,,,,,,,1145.0,,490,Keely Moy,Center,36.44574092535714,40.57255637285714,Phoebe Staenz,Center,62.227838881000004,28.059934877333333,,,59.46946313625,48.920756845,,,64.51709450642856,39.51961919285714,,,78.76806531,58.793888733333326,Valeria Pavlova,Left Wing,48.36701584866667,35.15968637733333,Yekaterina Dobrodeyeva,Center,46.367310706333335,26.509049426666667,Angelina Goncharenko,Defense,34.93835786482759,45.39095353551724,Valeria Merkusheva,Goalie,13.30762350357143,41.40073108142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,706,5 on 4,0,0,Andrea Brandli,Puck Recovery,t,197,43,,,,,,,,1287.0,,494,Andrea Brandli,Goalie,197.73408513,40.62150094066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,704,5 on 4,0,0,Andrea Brandli,Play,t,197,43,Indirect,Lara Christen,197.0,43.0,,,,,,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,698,5 on 4,0,0,Lara Christen,Play,t,178,36,Direct,Dominique Ruegg,129.0,81.0,,,,,,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,696,5 on 4,0,0,Dominique Ruegg,Puck Recovery,t,105,82,,,,,,,,1589.0,,504,Alina Muller,Center,109.40546257142857,69.45901981142858,Evelina Raselli,Center,103.24234741428572,41.26989614142857,Phoebe Staenz,Center,107.92226887857143,73.33116959357143,Nicole Vallario,Defense,94.023805671,27.775196527000002,,,,,Valeria Pavlova,Left Wing,107.2475884,38.08744956357143,Yekaterina Dobrodeyeva,Center,96.16288127857142,70.602292865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,696,5 on 4,0,0,Dominique Ruegg,Dump In/Out,t,105,82,,,,,,,,1589.0,,504,Alina Muller,Center,109.40546257142857,69.45901981142858,Evelina Raselli,Center,103.24234741428572,41.26989614142857,Phoebe Staenz,Center,107.92226887857143,73.33116959357143,Nicole Vallario,Defense,94.023805671,27.775196527000002,,,,,Valeria Pavlova,Left Wing,107.2475884,38.08744956357143,Yekaterina Dobrodeyeva,Center,96.16288127857142,70.602292865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,691,5 on 4,0,0,Lara Christen,Puck Recovery,t,192,36,,,,,,,,1729.0,,509,Nicole Vallario,Defense,161.9272437666667,19.048375423666666,Lara Christen,Defense,184.56320982666665,36.504493955,Andrea Brandli,Goalie,187.17136612000002,39.72394989466667,,,,,,,,,Valeria Pavlova,Left Wing,174.02414609333334,35.56584032333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,688,5 on 4,0,0,Lara Christen,Play,t,195,47,Direct,Nicole Vallario,188.0,22.0,,,,1832.0,1851.0,512,Andrea Brandli,Goalie,187.20918083666666,42.399124184,Lara Christen,Defense,201.1137363,52.06067590633334,Nicole Vallario,Defense,197.08388895000002,32.722449536,Rahel Enzler,Center,162.59252516,25.591811485,,,,,Valeria Pavlova,Left Wing,178.23418547,57.196627102,,,168.1206226857143,43.562691997142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,686,5 on 4,0,0,Nicole Vallario,Play,f,182,16,Direct,Evelina Raselli,149.0,5.0,,,,1874.0,,514,Andrea Brandli,Goalie,189.45637044333336,40.309599292,Lara Christen,Defense,198.14691365666667,32.448040915,Nicole Vallario,Defense,183.06461038999998,18.182926075666668,,,162.62494163666668,16.33816467233333,Rahel Enzler,Center,150.15008818214284,15.01424242392857,,,176.65199268,24.310144251666667,,,147.54660272857146,31.369576537142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,683,4 on 5,0,0,Angelina Goncharenko,Puck Recovery,t,84,6,,,,,,,,1953.0,,517,Rahel Enzler,Center,110.12819492333333,24.589362439000002,Dominique Ruegg,Center,91.72094604866668,39.04998459633334,,,105.73202448666667,13.547958420333334,,,,,,,,,,,99.14810052533333,28.969789906666666,Angelina Goncharenko,Defense,79.262440127,13.649772641,,,71.65486311066667,57.476638767000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,682,4 on 5,0,0,Angelina Goncharenko,Play,f,71,26,Direct,Yekaterina Dobrodeyeva,108.0,45.0,,,,1994.0,,518,Rahel Enzler,Center,100.9190404,29.747539584,Dominique Ruegg,Center,87.06698466333334,53.08936172000001,,,90.76684020833333,22.852870794666668,,,,,,,,,,,85.21209720566667,38.474239880000006,,,74.005585072,67.07459212466667,Angelina Goncharenko,Defense,75.60859945,23.202484888333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,681,5 on 4,0,0,Lara Christen,Puck Recovery,t,145,64,,,,,,,,2042.0,,519,,,83.97200801526316,33.46403899736843,Rahel Enzler,Center,104.38613422333333,36.34415706633333,Dominique Ruegg,Center,95.37271692099999,61.83841984433333,Nicole Vallario,Defense,120.60670756818182,28.22527789818182,Lara Christen,Defense,143.35415631111113,56.032730736666664,Angelina Goncharenko,Defense,76.27611102916667,29.902837095,,,74.76401600666667,42.19557721666667,,,79.31102728,70.41427579875,Yekaterina Dobrodeyeva,Center,111.27794726,41.9602892704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,680,5 on 4,0,0,Lara Christen,Play,f,145,64,Direct,Rahel Enzler,124.0,31.0,,,,2062.0,,520,Nicole Vallario,Defense,130.54794307666666,25.802004244666666,Dominique Ruegg,Center,99.73937538181818,64.73081980272727,Rahel Enzler,Center,114.66124803999999,37.00712645266666,Lara Christen,Defense,143.66574718666666,56.033631050000004,,,,,Yekaterina Dobrodeyeva,Center,119.85063294333332,50.987470523666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,678,4 on 5,0,0,Valeria Pavlova,Puck Recovery,t,91,9,,,,,,,,2127.0,,522,Nicole Vallario,Defense,118.79873917666667,9.970077489,Rahel Enzler,Center,126.1197006125,19.123863409374998,Lara Christen,Defense,145.2774787,59.56001599333333,,,115.17669113333334,52.90565310266666,,,120.18276007666667,30.45887059,Yekaterina Dobrodeyeva,Center,137.79757375384617,39.486305396153845,,,89.29687109,25.207494141111113,,,83.23176844,56.937756294,Valeria Pavlova,Left Wing,93.06232699066666,13.830867794666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,678,4 on 5,0,0,Valeria Pavlova,Dump In/Out,f,91,9,,,,,,,,2127.0,,522,Nicole Vallario,Defense,118.79873917666667,9.970077489,Rahel Enzler,Center,126.1197006125,19.123863409374998,Lara Christen,Defense,145.2774787,59.56001599333333,,,115.17669113333334,52.90565310266666,,,120.18276007666667,30.45887059,Yekaterina Dobrodeyeva,Center,137.79757375384617,39.486305396153845,,,89.29687109,25.207494141111113,,,83.23176844,56.937756294,Valeria Pavlova,Left Wing,93.06232699066666,13.830867794666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,675,5 on 4,0,0,Andrea Brandli,Puck Recovery,t,197,43,,,,,,,,2208.0,,525,Lara Christen,Defense,174.90451055999998,55.39648719466666,Andrea Brandli,Goalie,199.65441371904762,38.08222762333334,,,,,,,,,,,,,Yekaterina Dobrodeyeva,Center,138.55181284,28.6423805135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,674,5 on 4,0,0,Andrea Brandli,Play,t,197,43,Indirect,Lara Christen,197.0,43.0,,,,2226.0,2266.0,526,Lara Christen,Defense,189.12881778666667,54.994426307000005,Andrea Brandli,Goalie,197.27517829,38.830683371666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,669,5 on 4,0,0,Lara Christen,Play,t,176,46,Direct,Evelina Raselli,140.0,7.0,,,,2396.0,2421.0,531,Dominique Ruegg,Center,165.15264012666665,74.47123601666667,Lara Christen,Defense,179.34628105666667,46.01195268033334,Andrea Brandli,Goalie,188.0540021846154,43.93597356769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,663,4 on 5,0,0,Oxana Bratishcheva,Puck Recovery,t,65,7,,,,,,,,2565.0,,537,Rahel Enzler,Center,77.30164559866667,17.593881975,Dominique Ruegg,Center,63.32583034,39.38706380200001,Nicole Vallario,Defense,72.64453349566666,10.384315674333333,Evelina Raselli,Center,75.94083982633333,10.427555664,,,,,Polina Luchnikova,Center,79.72564982466666,12.019102721333333,Liana Ganeyeva,Defense,70.604335484,9.616960576366667,Oxana Bratishcheva,Center,70.62385766466667,11.356040274666666,Anna Savonina,Defense,46.74157583714286,22.108722800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,663,4 on 5,0,0,Oxana Bratishcheva,Dump In/Out,f,63,8,,,,,,,,2574.0,,537,Rahel Enzler,Center,77.30164559866667,17.593881975,Dominique Ruegg,Center,63.32583034,39.38706380200001,Nicole Vallario,Defense,72.64453349566666,10.384315674333333,Evelina Raselli,Center,75.94083982633333,10.427555664,,,,,Polina Luchnikova,Center,79.72564982466666,12.019102721333333,Liana Ganeyeva,Defense,70.604335484,9.616960576366667,Oxana Bratishcheva,Center,70.62385766466667,11.356040274666666,Anna Savonina,Defense,46.74157583714286,22.108722800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,662,5 on 4,0,0,Sinja Leemann,Puck Recovery,t,112,38,,,,,,,,2612.0,,538,Dominique Ruegg,Center,80.33137381200001,39.24860634183334,Nicole Vallario,Defense,68.411394469,12.896747051,Evelina Raselli,Center,77.46042715733333,10.736120946,Rahel Enzler,Center,80.74508516533334,15.971765513666666,,,,,Anna Savonina,Defense,53.109368538,27.209859155333334,Oxana Bratishcheva,Center,66.71214359153846,13.33597733153846,Polina Luchnikova,Center,87.42360805033333,14.318491897666666,Liana Ganeyeva,Defense,70.61559798166667,9.942329277833332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,660,4 on 5,0,0,Sinja Leemann,Zone Entry,t,74,61,Carried,Anna Savonina,,,,,,2675.0,,540,Dominique Ruegg,Center,92.19938205566667,57.801357626333335,Rahel Enzler,Center,85.528272956,24.476738786333332,Sinja Leemann,Defense,88.15268193366666,46.806610053,Nicole Vallario,Defense,81.56327955866666,26.726859001666664,Evelina Raselli,Center,82.922130416,13.916873339666667,Polina Luchnikova,Center,89.80686703066667,32.97597331433333,Anna Savonina,Defense,65.22951258166667,48.39834257,Liana Ganeyeva,Defense,72.23655156366667,21.880505537666668,Oxana Bratishcheva,Center,63.36292329444445,31.98203861851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,1,658,5 on 4,0,0,Sinja Leemann,Dump In/Out,f,61,79,,,,,,,,2703.0,,542,Dominique Ruegg,Center,61.316116207,65.57994531933333,Rahel Enzler,Center,63.85030583333333,38.633575781666664,Sinja Leemann,Defense,59.07281497033333,68.71786238033334,Nicole Vallario,Defense,75.30093880160001,48.9026469516,Evelina Raselli,Center,67.931385105,26.056797280666668,Polina Luchnikova,Center,61.71408450366666,58.117721954,Anna Savonina,Defense,52.045211387,68.40447158666666,Liana Ganeyeva,Defense,45.56383900233333,38.77056276566667,Oxana Bratishcheva,Center,41.924049609,44.82183085466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,655,4 on 5,0,0,Liana Ganeyeva,Puck Recovery,t,13,8,,,,,,,,2798.0,,545,Rahel Enzler,Center,25.102512768333334,16.199689782,Dominique Ruegg,Center,6.077715118333333,45.72304867533333,Evelina Raselli,Center,29.441711848,9.289249465166668,,,,,,,,,Liana Ganeyeva,Defense,17.482595394999997,10.982334294666666,Oxana Bratishcheva,Center,37.651602841666666,20.038105025,Valeria Merkusheva,Goalie,15.273642500333333,39.82564940666667,Anna Savonina,Defense,28.946048210999997,45.475995873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,1,655,4 on 5,0,0,Liana Ganeyeva,Dump In/Out,f,13,8,,,,,,,,2798.0,,545,Rahel Enzler,Center,25.102512768333334,16.199689782,Dominique Ruegg,Center,6.077715118333333,45.72304867533333,Evelina Raselli,Center,29.441711848,9.289249465166668,,,,,,,,,Liana Ganeyeva,Defense,17.482595394999997,10.982334294666666,Oxana Bratishcheva,Center,37.651602841666666,20.038105025,Valeria Merkusheva,Goalie,15.273642500333333,39.82564940666667,Anna Savonina,Defense,28.946048210999997,45.475995873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
