game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,high_danger_unblocked,high_danger_within_four,event_successful,x_coord,y_coord,distance_to_attacking_net,event_type,player_name_2,x_coord_2,y_coord_2,distance_to_net_attacking_net_2,event_detail_1,event_detail_2,event_detail_3,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_7,away_position_7,away_x_7,away_y_7,home_player_7,home_position_7,home_x_7,home_y_7,away_player_10,away_position_10,away_x_10,away_y_10,away_player_8,away_position_8,away_x_8,away_y_8,away_player_9,away_position_9,away_x_9,away_y_9,home_player_10,home_position_10,home_x_10,home_y_10,home_player_8,home_position_8,home_x_8,home_y_8,home_player_9,home_position_9,home_x_9,home_y_9
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,158,5 on 4,0,1,Abby Roque,Play,,0,t,29,19,29.60152023,Direct,Amanda Kessel,6,27,16.28649747,,,,1042,Anna Savonina,Defense,175.7584754,52.42211407,Maria Sorokina,Goalie,181.649307,43.08993608,Oxana Bratishcheva,Center,159.3474735,56.03148624,Veronika Korzhakova,Center,155.5950503,43.2028917,Maria Batalova,Center,177.4205484,39.1616659,Elisa Holopainen,Left Wing,140.4852209,62.26756688,Ronja Savolainen,Defense,153.2198655,63.65836287,Nelli Laitinen,Defense,139.0519424,27.10473872,Minnamari Tuominen,Defense,129.5788448,46.71488206,Viivi Vainikka,Center,179.8507301,44.60741562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,157,5 on 4,0,1,Amanda Kessel,Play,,0,t,13,19,23.58495283,Direct,Cayla Barnes,67,18,61.12487219,,,,1043,Anna Savonina,Defense,177.1778857,56.38757662,Maria Batalova,Center,175.7801554,38.81847351,Oxana Bratishcheva,Center,158.2221096,63.50506828,Veronika Korzhakova,Center,156.1624391,42.7273019,Maria Sorokina,Goalie,182.8298747,43.29555379,Ronja Savolainen,Defense,160.7228072,72.51652493,Viivi Vainikka,Center,181.3861697,45.10890644,Nelli Laitinen,Defense,144.8858398,28.03774867,Elisa Holopainen,Left Wing,142.287635,71.92792973,Minnamari Tuominen,Defense,125.1655081,55.92856826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,154,5 on 4,0,1,Cayla Barnes,Play,,0,t,67,32,56.97587209,Direct,Amanda Kessel,42,11,44.19558802,,,,1046,Anna Savonina,Defense,176.9903007,48.58610905,Maria Batalova,Center,169.3912565,34.37541743,Maria Sorokina,Goalie,180.6038238,41.52016386,Oxana Bratishcheva,Center,166.1224232,54.7474234,Veronika Korzhakova,Center,157.4697026,46.60721452,Ronja Savolainen,Defense,177.5195035,54.636351,Viivi Vainikka,Center,177.6047115,42.63699374,Elisa Holopainen,Left Wing,157.9631599,63.07071769,Nelli Laitinen,Defense,149.9374034,25.41330526,Minnamari Tuominen,Defense,133.4428654,57.33331415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,151,5 on 4,0,1,Amanda Kessel,Play,,0,t,65,22,57.76028047,Direct,Cayla Barnes,72,40,61.05120801,,,,1049,Anna Savonina,Defense,176.2220729,40.50467324,Maria Sorokina,Goalie,183.7683137,40.5636124,Maria Batalova,Center,168.1924358,30.69740009,Oxana Bratishcheva,Center,171.6634036,47.45207631,Veronika Korzhakova,Center,159.6649082,50.32315711,Viivi Vainikka,Center,179.8960432,41.13558816,Nelli Laitinen,Defense,159.1092414,23.19652292,Elisa Holopainen,Left Wing,152.2443212,64.50722909,Ronja Savolainen,Defense,163.7212865,39.25386438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,150,5 on 4,0,1,Cayla Barnes,Shot,0,0,f,68,41,57.01973343,Snapshot,,,,,Blocked,t,f,1050,Anna Savonina,Defense,183.2257992,35.98282969,Maria Sorokina,Goalie,185.6883721,39.31996696,Maria Batalova,Center,182.7497352,31.02802927,Veronika Korzhakova,Center,163.9342511,48.84537301,Oxana Bratishcheva,Center,174.7109789,46.8888286,Viivi Vainikka,Center,186.1627914,37.20251283,Nelli Laitinen,Defense,167.0792486,18.18523794,Ronja Savolainen,Defense,166.8122647,36.56590978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,143,5 on 4,0,1,Maddie Rooney,Puck Recovery,,0,t,197,52,186.2424495,,,,,,,,,1057,Maria Sorokina,Goalie,183.9194368,42.06393144,Anna Savonina,Defense,180.4887415,42.9818058,Maria Batalova,Center,183.5823152,72.00031117,Oxana Bratishcheva,Center,176.2296468,75.9082215,Veronika Korzhakova,Center,158.6369419,49.58200431,Elisa Holopainen,Left Wing,177.5382588,77.12678604,Ronja Savolainen,Defense,196.4159718,50.30601914,Viivi Vainikka,Center,177.09198,53.69419987,Nelli Laitinen,Defense,159.32378,29.25253814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,141,5 on 4,0,1,Maddie Rooney,Play,,0,t,196,52,185.2437583,Indirect,Cayla Barnes,196,52,185.2437583,,,,1059,Maria Sorokina,Goalie,186.7661159,40.93681904,Maria Batalova,Center,196.6364971,66.4567889,Oxana Bratishcheva,Center,178.5281292,72.5819399,Veronika Korzhakova,Center,161.8857433,52.62690817,Anna Savonina,Defense,193.0265734,42.18087829,Elisa Holopainen,Left Wing,183.4480604,74.70001568,Ronja Savolainen,Defense,192.0980024,62.57523146,Viivi Vainikka,Center,175.3489892,57.44570239,Nelli Laitinen,Defense,163.3850386,27.26333801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,137,5 on 4,0,1,Cayla Barnes,Play,,0,t,175,46,164.0373433,Direct,Hannah Brandt,148,81,142.3068867,,,,1063,Maria Batalova,Center,171.5070172,44.73006866,Maria Sorokina,Goalie,182.9204467,39.98511492,Anna Savonina,Defense,156.9726245,31.08343448,Oxana Bratishcheva,Center,159.6450051,54.23669334,Veronika Korzhakova,Center,154.8147774,45.18778853,Viivi Vainikka,Center,177.3240877,40.07267377,Nelli Laitinen,Defense,144.8520083,22.89228522,Ronja Savolainen,Defense,164.4576484,47.01835809,Elisa Holopainen,Left Wing,148.1402756,73.88686761,Minnamari Tuominen,Defense,130.6114056,54.23395133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,135,5 on 4,0,1,Hannah Brandt,Play,,0,t,120,79,114.9489017,Direct,Hilary Knight,91,60,81.89169677,,,,1065,Maria Batalova,Center,177.3220682,43.16413745,Anna Savonina,Defense,164.3456469,28.76474738,Veronika Korzhakova,Center,154.4048814,39.40688797,Maria Sorokina,Goalie,183.2470754,40.55552335,Oxana Bratishcheva,Center,165.3236922,48.09214889,Viivi Vainikka,Center,180.8506898,41.11094729,Ronja Savolainen,Defense,166.512189,39.17192395,Nelli Laitinen,Defense,155.5635758,20.65119601,Elisa Holopainen,Left Wing,142.6774241,54.89344183,Minnamari Tuominen,Defense,135.5026507,40.10556196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,134,4 on 5,1,0,Hilary Knight,Zone Entry,,0,t,74,60,65.38539592,Carried,Mich Zandee-Hart,,,,,,,1066,Maria Batalova,Center,180.6499271,43.29587906,Anna Savonina,Defense,170.9345504,29.46252816,Veronika Korzhakova,Center,153.9523552,32.93747642,Maria Sorokina,Goalie,183.0100422,39.40498918,Oxana Bratishcheva,Center,168.0864011,45.70478325,Viivi Vainikka,Center,179.3700851,39.27188879,Ronja Savolainen,Defense,168.9922828,41.62060754,Nelli Laitinen,Defense,162.2112536,18.32008526,Elisa Holopainen,Left Wing,145.3193827,49.43559134,Minnamari Tuominen,Defense,138.0671474,32.07418958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,133,5 on 4,0,1,Hilary Knight,Shot,0,0,f,53,64,47.18315377,Snapshot,,,,,Missed,f,f,1067,Maria Batalova,Center,180.3772067,43.76275443,Anna Savonina,Defense,176.4491087,31.96858031,Maria Sorokina,Goalie,184.3111866,42.09560846,Veronika Korzhakova,Center,157.9755537,31.23364713,Oxana Bratishcheva,Center,172.5787779,47.72960486,Viivi Vainikka,Center,178.71006,39.19268867,Ronja Savolainen,Defense,168.0204788,43.25618958,Nelli Laitinen,Defense,169.7098433,22.85687598,Elisa Holopainen,Left Wing,148.4774651,47.41521419,Minnamari Tuominen,Defense,138.2830095,27.24087821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,130,5 on 4,0,1,Savannah Harmon,Puck Recovery,,0,t,49,3,54.81103903,,,,,,,,,1070,Maria Batalova,Center,188.4833866,55.45315577,Anna Savonina,Defense,179.0951306,42.01207057,Veronika Korzhakova,Center,165.066138,43.36025756,Oxana Bratishcheva,Center,200.3183694,54.61263004,Maria Sorokina,Goalie,187.1281575,41.58275905,Viivi Vainikka,Center,198.1399226,46.00926703,Nelli Laitinen,Defense,161.1736367,23.95931543,Ronja Savolainen,Defense,191.5722706,51.41875105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,130,5 on 4,0,1,Savannah Harmon,Play,,0,t,49,3,54.81103903,Indirect,Hilary Knight,4,18,25.48038461,,,,1070,Maria Batalova,Center,188.4833866,55.45315577,Anna Savonina,Defense,179.0951306,42.01207057,Veronika Korzhakova,Center,165.066138,43.36025756,Oxana Bratishcheva,Center,200.3183694,54.61263004,Maria Sorokina,Goalie,187.1281575,41.58275905,Viivi Vainikka,Center,198.1399226,46.00926703,Nelli Laitinen,Defense,161.1736367,23.95931543,Ronja Savolainen,Defense,191.5722706,51.41875105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,125,5 on 4,0,1,Hilary Knight,Play,,0,t,41,7,46.47848965,Direct,Savannah Harmon,71,33,60.74742793,,,,1075,Anna Savonina,Defense,175.6379935,32.89763766,Oxana Bratishcheva,Center,178.2546379,42.69106524,Maria Batalova,Center,182.9588272,49.51427783,Veronika Korzhakova,Center,170.5501617,37.78113647,Maria Sorokina,Goalie,184.8101775,40.26742216,Ronja Savolainen,Defense,170.7744239,44.82669404,Nelli Laitinen,Defense,171.5670323,23.95825055,Viivi Vainikka,Center,181.234,37.02459009,Elisa Holopainen,Left Wing,183.1577932,58.11873366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,123,5 on 4,0,1,Savannah Harmon,Play,,0,t,69,42,58.00215513,Direct,Hilary Knight,65,15,60.5990924,,,,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,184,5 on 4,1,0,Anni Keisala,Puck Recovery,,0,t,17,16,174.0294515,,,,,,,,,1016,,,,,,,,,,,,,,,,,,,,,Anni Keisala,Goalie,11.2571656,56.86246964,Nelli Laitinen,Defense,42.55484384,31.70153422,Elisa Holopainen,Left Wing,46.68220636,48.47827492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,184,5 on 4,1,0,Anni Keisala,Play,,0,t,18,17,172.8908615,Direct,Nelli Laitinen,35,57,154.6811236,,,,1016,,,,,,,,,,,,,,,,,,,,,Anni Keisala,Goalie,11.2571656,56.86246964,Nelli Laitinen,Defense,42.55484384,31.70153422,Elisa Holopainen,Left Wing,46.68220636,48.47827492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,181,5 on 4,1,0,Nelli Laitinen,Play,,0,t,55,72,137.2087825,Direct,Minnamari Tuominen,49,48,140.1079941,,,,1019,Veronika Korzhakova,Center,71.31703546,21.65426728,,,,,,,,,,,,,,,,,Nelli Laitinen,Defense,71.10063297,15.14240302,Elisa Holopainen,Left Wing,69.98745612,76.31054808,Minnamari Tuominen,Defense,40.12245135,34.96558998,Ronja Savolainen,Defense,52.94591798,67.55374532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,178,5 on 4,1,0,Minnamari Tuominen,Play,,0,t,63,50,126.2230169,Direct,Viivi Vainikka,123,46,66.09273788,,,,1022,Veronika Korzhakova,Center,94.2222851,37.66943938,Oxana Bratishcheva,Center,123.7795211,60.42093875,Maria Batalova,Center,120.0105418,12.76398981,Anna Savonina,Defense,146.9253708,37.85508937,,,,,Viivi Vainikka,Center,123.5244288,39.73304456,Nelli Laitinen,Defense,116.6641026,8.005128205,Ronja Savolainen,Defense,97.20616501,64.57974931,Elisa Holopainen,Left Wing,119.7052907,77.9868272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,177,4 on 5,0,1,Viivi Vainikka,Zone Entry,,0,t,124,47,65.15558303,Carried,Anna Savonina,,,,,,,1023,Maria Batalova,Center,134.4811708,16.36561832,Anna Savonina,Defense,156.0493429,34.8776413,Oxana Bratishcheva,Center,139.1560208,52.71396426,Maria Sorokina,Goalie,183.709699,39.4838781,,,,,Viivi Vainikka,Center,140.7717779,31.34241345,Elisa Holopainen,Left Wing,124.3074413,78.65731,Nelli Laitinen,Defense,126.9230769,10.15384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,173,5 on 4,1,0,Viivi Vainikka,Play,,0,t,190,71,28.51753846,Direct,Nelli Laitinen,166,80,43.99147645,,,,1027,Anna Savonina,Defense,180.1241446,30.44466179,Maria Sorokina,Goalie,186.5092782,39.58706316,Maria Batalova,Center,171.8327734,22.09556303,Veronika Korzhakova,Center,161.0392617,28.35677179,Oxana Bratishcheva,Center,176.222903,42.13366136,Viivi Vainikka,Center,177.5771699,14.32361308,Ronja Savolainen,Defense,178.4376204,37.41425753,Elisa Holopainen,Left Wing,162.8649114,57.80877149,Nelli Laitinen,Defense,164.3962225,9.414447038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,171,5 on 4,1,0,Nelli Laitinen,Play,,0,t,162,77,43.8092456,Direct,Minnamari Tuominen,132,47,57.17735566,,,,1029,Anna Savonina,Defense,178.2075432,45.593645,Maria Sorokina,Goalie,182.0501464,40.05803597,Maria Batalova,Center,169.891208,30.75768531,Veronika Korzhakova,Center,157.8127627,38.38173417,Oxana Bratishcheva,Center,167.9111507,45.20185367,Viivi Vainikka,Center,179.2505228,31.66245873,Nelli Laitinen,Defense,153.0578234,15.301815,Ronja Savolainen,Defense,179.6511885,41.37771488,Elisa Holopainen,Left Wing,141.1140657,60.44278769,Minnamari Tuominen,Defense,129.9552532,39.00209018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,171,5 on 4,1,0,Minnamari Tuominen,Shot,0,0,f,132,47,57.17735566,Slapshot,,,,,Missed,t,t,1029,Anna Savonina,Defense,178.2075432,45.593645,Maria Sorokina,Goalie,182.0501464,40.05803597,Maria Batalova,Center,169.891208,30.75768531,Veronika Korzhakova,Center,157.8127627,38.38173417,Oxana Bratishcheva,Center,167.9111507,45.20185367,Viivi Vainikka,Center,179.2505228,31.66245873,Nelli Laitinen,Defense,153.0578234,15.301815,Ronja Savolainen,Defense,179.6511885,41.37771488,Elisa Holopainen,Left Wing,141.1140657,60.44278769,Minnamari Tuominen,Defense,129.9552532,39.00209018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,166,5 on 4,1,0,Minnamari Tuominen,Puck Recovery,,0,t,129,2,72.38957107,,,,,,,,,1034,Oxana Bratishcheva,Center,155.8659328,71.2490154,Anna Savonina,Defense,160.9115821,70.18215274,Maria Batalova,Center,166.8264481,44.81484742,Veronika Korzhakova,Center,157.1862723,51.422836,,,,,Ronja Savolainen,Defense,163.4106304,66.34607741,Elisa Holopainen,Left Wing,154.7403586,75.97499158,Viivi Vainikka,Center,175.3842942,47.2603726,Minnamari Tuominen,Defense,124.0539739,73.93918782,Nelli Laitinen,Defense,144.0979157,23.69787187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,164,5 on 4,1,0,Minnamari Tuominen,Play,,0,t,131,7,68.00183821,Direct,Nelli Laitinen,137,62,55.53602434,,,,1036,Anna Savonina,Defense,165.0666758,68.53120642,Oxana Bratishcheva,Center,140.6275672,63.49691309,Maria Sorokina,Goalie,182.2266943,41.87135813,Maria Batalova,Center,174.5306926,42.24911137,Veronika Korzhakova,Center,155.7006986,43.04825684,Viivi Vainikka,Center,179.3089788,42.3412731,Nelli Laitinen,Defense,139.1010672,24.93556007,Minnamari Tuominen,Defense,133.9310055,67.71232344,Elisa Holopainen,Left Wing,142.2916457,73.94651326,Ronja Savolainen,Defense,162.6227769,49.237636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,162,5 on 4,1,0,Nelli Laitinen,Shot,0,1,f,145,62,48.127435,Wristshot,,,,,Missed,t,f,1038,Maria Sorokina,Goalie,180.3388352,38.7753236,Maria Batalova,Center,176.3973105,40.0671952,Anna Savonina,Defense,173.8471232,47.69088589,Veronika Korzhakova,Center,157.5194826,31.19478023,Oxana Bratishcheva,Center,159.4161967,47.24625445,Viivi Vainikka,Center,174.1631883,37.16064499,Ronja Savolainen,Defense,167.3097892,35.33176872,Nelli Laitinen,Defense,146.2256753,24.65045173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,162,5 on 4,1,0,Viivi Vainikka,Shot,1,1,f,180,46,9.656603958,Deflection,,,,,On Net,f,f,1038,Maria Sorokina,Goalie,180.3388352,38.7753236,Maria Batalova,Center,176.3973105,40.0671952,Anna Savonina,Defense,173.8471232,47.69088589,Veronika Korzhakova,Center,157.5194826,31.19478023,Oxana Bratishcheva,Center,159.4161967,47.24625445,Viivi Vainikka,Center,174.1631883,37.16064499,Ronja Savolainen,Defense,167.3097892,35.33176872,Nelli Laitinen,Defense,146.2256753,24.65045173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,159,5 on 4,1,0,Ronja Savolainen,Puck Recovery,,0,t,158,36,31.67412193,,,,,,,,,1041,Maria Batalova,Center,174.9535031,37.46034482,Anna Savonina,Defense,170.8557651,46.42818369,Maria Sorokina,Goalie,179.4796823,41.84595323,Oxana Bratishcheva,Center,162.6768553,48.86965948,Veronika Korzhakova,Center,156.7402124,42.96014686,Elisa Holopainen,Left Wing,145.3703878,49.75346045,Ronja Savolainen,Defense,159.0056717,53.46573532,Nelli Laitinen,Defense,138.1229433,21.22102203,Viivi Vainikka,Center,176.2914028,40.43370281,Minnamari Tuominen,Defense,137.3466206,38.50822081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,159,5 on 4,1,0,Ronja Savolainen,Play,,0,t,158,36,31.67412193,Indirect,Elisa Holopainen,135,4,66.31930337,,,,1041,Maria Batalova,Center,174.9535031,37.46034482,Anna Savonina,Defense,170.8557651,46.42818369,Maria Sorokina,Goalie,179.4796823,41.84595323,Oxana Bratishcheva,Center,162.6768553,48.86965948,Veronika Korzhakova,Center,156.7402124,42.96014686,Elisa Holopainen,Left Wing,145.3703878,49.75346045,Ronja Savolainen,Defense,159.0056717,53.46573532,Nelli Laitinen,Defense,138.1229433,21.22102203,Viivi Vainikka,Center,176.2914028,40.43370281,Minnamari Tuominen,Defense,137.3466206,38.50822081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,156,5 on 4,1,0,Elisa Holopainen,Play,,0,t,148,5,55.56302728,Direct,Minnamari Tuominen,133,21,59.98541489,,,,1044,Anna Savonina,Defense,175.7189161,55.24192793,Maria Batalova,Center,175.489348,37.46356164,Oxana Bratishcheva,Center,159.1738464,70.23378589,Maria Sorokina,Goalie,184.1833723,42.49606875,Veronika Korzhakova,Center,158.5021332,43.56685091,Ronja Savolainen,Defense,171.9132202,71.08302723,Elisa Holopainen,Left Wing,156.3346329,75.31886885,Viivi Vainikka,Center,182.0186985,44.38729515,Nelli Laitinen,Defense,149.763263,26.89690948,Minnamari Tuominen,Defense,127.8607595,58.15822785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,154,5 on 4,1,0,Minnamari Tuominen,Play,,0,t,136,27,55.22001449,Direct,Nelli Laitinen,146,64,48.07546152,,,,1046,Anna Savonina,Defense,176.9903007,48.58610905,Maria Batalova,Center,169.3912565,34.37541743,Maria Sorokina,Goalie,180.6038238,41.52016386,Oxana Bratishcheva,Center,166.1224232,54.7474234,Veronika Korzhakova,Center,157.4697026,46.60721452,Ronja Savolainen,Defense,177.5195035,54.636351,Viivi Vainikka,Center,177.6047115,42.63699374,Elisa Holopainen,Left Wing,157.9631599,63.07071769,Nelli Laitinen,Defense,149.9374034,25.41330526,Minnamari Tuominen,Defense,133.4428654,57.33331415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,153,5 on 4,1,0,Nelli Laitinen,Play,,0,t,143,67,52.11765536,Direct,Minnamari Tuominen,135,31,55.21095906,,,,1047,Anna Savonina,Defense,174.5832567,44.66762685,Maria Sorokina,Goalie,181.8292301,39.67923401,Maria Batalova,Center,160.2538227,32.42716587,Oxana Bratishcheva,Center,168.9969182,47.46218619,Veronika Korzhakova,Center,157.1023388,43.67718609,Ronja Savolainen,Defense,171.4886786,44.6122618,Viivi Vainikka,Center,177.8147072,38.78410271,Nelli Laitinen,Defense,146.5920121,21.94789446,Elisa Holopainen,Left Wing,149.8946433,60.95986748,Minnamari Tuominen,Defense,132.2361193,51.86016618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,152,5 on 4,1,0,Minnamari Tuominen,Shot,0,0,f,135,31,55.21095906,Slapshot,,,,,Missed,t,t,1048,Anna Savonina,Defense,173.0269248,41.33092811,Maria Sorokina,Goalie,181.4920931,40.54487478,Maria Batalova,Center,160.9217227,31.89784475,Oxana Bratishcheva,Center,168.9412388,46.92733951,Veronika Korzhakova,Center,157.2709735,46.54636638,Ronja Savolainen,Defense,165.7166579,39.65132513,Viivi Vainikka,Center,178.3298287,39.62430383,Nelli Laitinen,Defense,149.9336055,20.95588452,Elisa Holopainen,Left Wing,146.3010739,63.06817424,Minnamari Tuominen,Defense,134.1290323,53.53225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,144,5 on 4,1,0,Elisa Holopainen,Takeaway,,0,t,172,0,45.77390086,,,,,,,,,1056,Maria Sorokina,Goalie,183.401914,42.77990919,Oxana Bratishcheva,Center,170.0929165,72.80176103,Anna Savonina,Defense,182.5267664,37.76688896,Maria Batalova,Center,180.915642,60.17528798,Veronika Korzhakova,Center,161.5753015,46.15431104,Nelli Laitinen,Defense,161.3055128,24.54280656,Elisa Holopainen,Left Wing,170.4752668,75.68046884,Viivi Vainikka,Center,180.12426,46.75537114,Ronja Savolainen,Defense,196.941724,46.95437858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,143,5 on 4,1,0,Elisa Holopainen,Play,,0,f,174,1,44.12765573,Indirect,Ronja Savolainen,193,20,,,,,1057,Maria Sorokina,Goalie,183.9194368,42.06393144,Anna Savonina,Defense,180.4887415,42.9818058,Maria Batalova,Center,183.5823152,72.00031117,Oxana Bratishcheva,Center,176.2296468,75.9082215,Veronika Korzhakova,Center,158.6369419,49.58200431,Elisa Holopainen,Left Wing,177.5382588,77.12678604,Ronja Savolainen,Defense,196.4159718,50.30601914,Viivi Vainikka,Center,177.09198,53.69419987,Nelli Laitinen,Defense,159.32378,29.25253814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
