game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_7,away_position_7,away_x_7,away_y_7,home_player_7,home_position_7,home_x_7,home_y_7,away_player_10,away_position_10,away_x_10,away_y_10,away_player_8,away_position_8,away_x_8,away_y_8,away_player_9,away_position_9,away_x_9,away_y_9,home_player_10,home_position_10,home_x_10,home_y_10,home_player_8,home_position_8,home_x_8,home_y_8,home_player_9,home_position_9,home_x_9,home_y_9
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,545,5 on 4,2,4,Hannah Brandt,Faceoff Win,t,31,21,Forehand,Blayre Turnbull,,,,,,3055,Emily Clark,Center,25.713576142857143,42.34081556857143,,,26.184202744285717,33.887403625714285,Ann-Renee Desbiens,Goalie,13.673397782857142,38.64935989142857,Mich Zandee-Hart,Defense,27.027101684285714,12.48278176,Blayre Turnbull,Center,29.436707617142854,23.137656392857142,Hannah Brandt,Center,34.55343212428571,22.090665845714284,,,33.63316687142857,33.331274955714285,Hilary Knight,Center,34.88291862857143,11.984673764285715,Cayla Barnes,Defense,51.648360447142856,10.734535537142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,544,5 on 4,2,4,Hilary Knight,Puck Recovery,t,32,14,,,,,,,,3056,Emily Clark,Center,28.12999229833333,42.19404904566667,,,26.519970161333333,31.794059876,Ann-Renee Desbiens,Goalie,13.287982160666667,38.39108512133334,Mich Zandee-Hart,Defense,28.177409503,15.198384140333333,Blayre Turnbull,Center,31.899993208,21.678127216333333,Hannah Brandt,Center,33.850850548000004,21.901643985,,,29.393341915333334,27.875478907999998,Hilary Knight,Center,32.04064492333333,14.964946542,Cayla Barnes,Defense,53.097355565,11.590720791333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,544,5 on 4,2,4,Hilary Knight,Play,t,32,14,Direct,Cayla Barnes,60.0,5.0,,,,3056,Emily Clark,Center,28.12999229833333,42.19404904566667,,,26.519970161333333,31.794059876,Ann-Renee Desbiens,Goalie,13.287982160666667,38.39108512133334,Mich Zandee-Hart,Defense,28.177409503,15.198384140333333,Blayre Turnbull,Center,31.899993208,21.678127216333333,Hannah Brandt,Center,33.850850548000004,21.901643985,,,29.393341915333334,27.875478907999998,Hilary Knight,Center,32.04064492333333,14.964946542,Cayla Barnes,Defense,53.097355565,11.590720791333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,541,5 on 4,2,4,Cayla Barnes,Play,t,70,22,Direct,Hilary Knight,43.0,5.0,,,,3059,Emily Clark,Center,42.333325373,44.49179596566667,,,21.426458060333335,36.468938274,Ann-Renee Desbiens,Goalie,12.958693773,39.049911658000006,Mich Zandee-Hart,Defense,35.74135049633333,25.88254146066667,Blayre Turnbull,Center,54.26781825133333,23.683230557666665,Hilary Knight,Center,43.20469951366667,11.854226756,Cayla Barnes,Defense,69.077465139,20.244629042333333,Hannah Brandt,Center,35.815583491,16.958115102666667,,,64.167042424,52.927164372,,,16.270537634,34.240170936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,3,536,4 on 5,4,2,Blayre Turnbull,Puck Recovery,t,18,78,,,,,,,,3064,Emily Clark,Center,29.85365409566667,38.318418723,,,17.227212835333333,33.246070855,Ann-Renee Desbiens,Goalie,13.684483205,39.85041966833333,Mich Zandee-Hart,Defense,17.181754867333332,13.931411994,Blayre Turnbull,Center,23.105233695,10.266849896999998,,,17.34713375333333,16.464542614,Hilary Knight,Center,17.828132812333333,11.150670801333332,Hannah Brandt,Center,40.941432637058824,11.191212281764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,3,536,4 on 5,4,2,Blayre Turnbull,Dump In/Out,f,18,78,,,,,,,,3064,Emily Clark,Center,29.85365409566667,38.318418723,,,17.227212835333333,33.246070855,Ann-Renee Desbiens,Goalie,13.684483205,39.85041966833333,Mich Zandee-Hart,Defense,17.181754867333332,13.931411994,Blayre Turnbull,Center,23.105233695,10.266849896999998,,,17.34713375333333,16.464542614,Hilary Knight,Center,17.828132812333333,11.150670801333332,Hannah Brandt,Center,40.941432637058824,11.191212281764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,532,5 on 4,2,4,Savannah Harmon,Puck Recovery,t,91,49,,,,,,,,3068,Emily Clark,Center,90.14353460551725,41.94166811448276,,,,,,,,,,,,,,,,,Savannah Harmon,Defense,94.45912575793103,45.647847940000005,Cayla Barnes,Defense,91.59081517310344,43.08617998689655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,529,5 on 4,2,4,Savannah Harmon,Play,t,164,27,Direct,Cayla Barnes,153.0,61.0,,,,3071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,526,5 on 4,2,4,Cayla Barnes,Play,t,134,68,Direct,Kendall Coyne Schofield,85.0,11.0,,,,3074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,524,4 on 5,4,2,Kendall Coyne Schofield,Zone Entry,t,75,6,Carried,Erin Ambrose,,,,,,3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,524,5 on 4,2,4,Kendall Coyne Schofield,Play,t,43,5,Direct,Hannah Brandt,60.0,6.0,,,,3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,522,5 on 4,2,4,Hannah Brandt,Play,t,60,6,Direct,Cayla Barnes,65.0,30.0,,,,3078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,521,5 on 4,2,4,Cayla Barnes,Play,t,65,30,Direct,Savannah Harmon,37.0,63.0,,,,3079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,519,5 on 4,2,4,Savannah Harmon,Shot,f,32,53,Wristshot,,,,Blocked,t,f,3081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,517,5 on 4,2,4,Cayla Barnes,Puck Recovery,t,47,65,,,,,,,,3083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,512,5 on 4,2,4,Cayla Barnes,Play,t,19,19,Direct,Savannah Harmon,70.0,39.0,,,,3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,508,5 on 4,2,4,Savannah Harmon,Play,t,57,68,Direct,Cayla Barnes,64.0,46.0,,,,3092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,505,5 on 4,2,4,Cayla Barnes,Play,t,68,76,Direct,Savannah Harmon,25.0,81.0,,,,3095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,503,5 on 4,2,4,Savannah Harmon,Play,t,25,81,Indirect,Hilary Knight,2.0,41.0,,,,3097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,501,5 on 4,2,4,Hilary Knight,Play,t,3,29,Indirect,Hannah Brandt,34.0,5.0,,,,3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,499,5 on 4,2,4,Hannah Brandt,Play,t,34,5,Indirect,Hilary Knight,20.0,5.0,,,,3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,498,5 on 4,2,4,Hilary Knight,Play,t,20,5,Direct,Hannah Brandt,19.0,14.0,,,,3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,497,5 on 4,2,4,Hannah Brandt,Play,t,16,13,Direct,Hilary Knight,19.0,8.0,,,,3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,495,5 on 4,2,4,Hilary Knight,Play,t,23,6,Direct,Cayla Barnes,65.0,24.0,,,,3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,492,5 on 4,2,4,Cayla Barnes,Shot,f,56,50,Wristshot,,,,On Net,t,f,3108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,489,5 on 4,2,4,Hannah Brandt,Puck Recovery,t,5,20,,,,,,,,3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,487,5 on 4,2,4,Hannah Brandt,Play,t,21,8,Direct,Cayla Barnes,59.0,34.0,,,,3113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,485,5 on 4,2,4,Cayla Barnes,Shot,f,57,25,Wristshot,,,,Blocked,t,f,3115,Ann-Renee Desbiens,Goalie,15.604567131000001,42.55491562733334,Erin Ambrose,Defense,23.064593495666667,35.10203252066666,Mich Zandee-Hart,Defense,24.926428571333336,43.15959821433333,Blayre Turnbull,Center,37.600921053,38.29832236866666,Emily Clark,Center,39.099509804,24.666911765000002,Kendall Coyne Schofield,Center,25.293656057333333,40.918493958666666,Hannah Brandt,Center,44.317898133999996,7.0277618365,Hilary Knight,Center,13.539634146333333,30.170731707333335,Savannah Harmon,Defense,40.4375,64.40625,Cayla Barnes,Defense,60.72766129066667,24.020645161333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,3,483,4 on 5,4,2,Erin Ambrose,Puck Recovery,t,23,40,,,,,,,,3117,Ann-Renee Desbiens,Goalie,15.423076923,42.689102564,Erin Ambrose,Defense,23.208333333333332,42.7109375,Mich Zandee-Hart,Defense,20.071969696666667,47.018939394,Blayre Turnbull,Center,31.5,41.75,Emily Clark,Center,39.37310606066667,42.90132575766667,Kendall Coyne Schofield,Center,18.656992337000002,44.75751915666667,Hannah Brandt,Center,64.22752659566667,18.369946808333335,Hilary Knight,Center,17.180968726333333,38.367801297,Savannah Harmon,Defense,26.11379310366667,59.659482757999996,Cayla Barnes,Defense,56.329618055666664,26.392013889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,3,483,4 on 5,4,2,Erin Ambrose,Play,f,23,40,Indirect,Emily Clark,36.0,32.0,,,,3117,Ann-Renee Desbiens,Goalie,15.423076923,42.689102564,Erin Ambrose,Defense,23.208333333333332,42.7109375,Mich Zandee-Hart,Defense,20.071969696666667,47.018939394,Blayre Turnbull,Center,31.5,41.75,Emily Clark,Center,39.37310606066667,42.90132575766667,Kendall Coyne Schofield,Center,18.656992337000002,44.75751915666667,Hannah Brandt,Center,64.22752659566667,18.369946808333335,Hilary Knight,Center,17.180968726333333,38.367801297,Savannah Harmon,Defense,26.11379310366667,59.659482757999996,Cayla Barnes,Defense,56.329618055666664,26.392013889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,482,5 on 4,2,4,Savannah Harmon,Puck Recovery,t,33,62,,,,,,,,3118,Ann-Renee Desbiens,Goalie,14.753846154,43.876794872,Erin Ambrose,Defense,22.567391304333334,44.254891304333334,Mich Zandee-Hart,Defense,19.09752715833333,50.472884505,Blayre Turnbull,Center,29.254682001333332,45.11585595766667,Emily Clark,Center,36.684659091,53.357954545333335,Kendall Coyne Schofield,Center,17.659482758666666,46.60129310333333,Hilary Knight,Center,21.78125,41.3125,Savannah Harmon,Defense,31.99342105266667,56.393640351,Cayla Barnes,Defense,60.3046875,34.984375,Hannah Brandt,Center,67.19598530900001,35.09612462033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,192,5 on 4,0,1,Cayla Barnes,Puck Recovery,t,93,60,,,,,,,,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,191,5 on 4,0,1,Cayla Barnes,Play,f,109,64,Direct,Amanda Kessel,77.0,18.0,,,,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,1,190,4 on 5,1,0,Blayre Turnbull,Puck Recovery,t,85,32,,,,,,,,1010,,,176.60458903636365,51.29220952181818,Veronika Korzhakova,Center,157.22105141818182,41.44337215545455,,,162.88123236363637,58.982701376363636,,,162.35235016363637,46.28785244909091,,,,,,,150.1211173272727,49.734731319090905,,,164.842131,49.23600876818182,,,157.84260348181817,51.0088746190909,Nelli Laitinen,Defense,125.37631995454545,34.16616826727273,Minnamari Tuominen,Defense,134.6153846090909,58.923076922727276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,1,188,5 on 4,0,1,Blayre Turnbull,Zone Entry,f,124,37,Carried,Cayla Barnes,,,,,,1012,,,,,,,,,,,,,,,,,,,,,,,133.4672196,45.13103938,,,136.03571388,53.43244688,Nelli Laitinen,Defense,112.08154508333334,24.92795344366667,Minnamari Tuominen,Defense,113.27460106,39.777727475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,184,5 on 4,0,1,Abby Roque,Puck Recovery,t,112,68,,,,,,,,1016,,,,,,,,,,,,,,,,,,,,,Anni Keisala,Goalie,11.257165604666666,56.86246964366667,Nelli Laitinen,Defense,42.55484383633333,31.701534218666666,Elisa Holopainen,Left Wing,46.68220635766667,48.47827491966667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,182,4 on 5,1,0,Abby Roque,Zone Entry,t,75,64,Carried,Jocelyne Larocque,,,,,,1018,Veronika Korzhakova,Center,61.692534646333336,29.507690236333335,,,,,,,,,,,,,,,,,Anni Keisala,Goalie,8.082587881,47.364572816999996,Elisa Holopainen,Left Wing,45.10017177633333,72.70686415566666,Minnamari Tuominen,Defense,35.35224640166667,40.993874338,Ronja Savolainen,Defense,48.489251055333334,56.51588976,Nelli Laitinen,Defense,51.488281721,12.100785863999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,182,5 on 4,0,1,Abby Roque,Play,t,71,62,Direct,Amanda Kessel,66.0,33.0,,,,1018,Veronika Korzhakova,Center,61.692534646333336,29.507690236333335,,,,,,,,,,,,,,,,,Anni Keisala,Goalie,8.082587881,47.364572816999996,Elisa Holopainen,Left Wing,45.10017177633333,72.70686415566666,Minnamari Tuominen,Defense,35.35224640166667,40.993874338,Ronja Savolainen,Defense,48.489251055333334,56.51588976,Nelli Laitinen,Defense,51.488281721,12.100785863999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,180,5 on 4,0,1,Amanda Kessel,Play,t,46,17,Direct,Alex Carpenter,53.0,37.0,,,,1020,Veronika Korzhakova,Center,83.41453304966667,28.99635513033333,,,,,,,,,,,,,,,,,Minnamari Tuominen,Defense,48.22004391,37.275675501,Ronja Savolainen,Defense,70.84712276766666,71.64293970333333,Nelli Laitinen,Defense,84.93403513071429,14.083370906428572,Elisa Holopainen,Left Wing,85.12623853666666,77.68371153333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,177,5 on 4,0,1,Alex Carpenter,Puck Recovery,t,57,3,,,,,,,,1023,Maria Batalova,Center,134.48117083666665,16.365618320333333,Anna Savonina,Defense,156.04934287,34.877641301000004,Oxana Bratishcheva,Center,139.15602083333334,52.71396425733334,Maria Sorokina,Goalie,183.70969904545453,39.483878095,,,,,Viivi Vainikka,Center,140.77177794,31.342413451333336,Elisa Holopainen,Left Wing,124.30744128571428,78.65731000000001,Nelli Laitinen,Defense,126.923076924,10.15384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,177,5 on 4,0,1,Alex Carpenter,Play,t,57,3,Indirect,Amanda Kessel,44.0,5.0,,,,1023,Maria Batalova,Center,134.48117083666665,16.365618320333333,Anna Savonina,Defense,156.04934287,34.877641301000004,Oxana Bratishcheva,Center,139.15602083333334,52.71396425733334,Maria Sorokina,Goalie,183.70969904545453,39.483878095,,,,,Viivi Vainikka,Center,140.77177794,31.342413451333336,Elisa Holopainen,Left Wing,124.30744128571428,78.65731000000001,Nelli Laitinen,Defense,126.923076924,10.15384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,172,5 on 4,0,1,Amanda Kessel,Play,t,31,4,Indirect,Cayla Barnes,62.0,13.0,,,,1028,Anna Savonina,Defense,177.72371059333332,37.95469182566667,Maria Sorokina,Goalie,185.30543776666667,39.111579174666666,Maria Batalova,Center,167.83666876,24.599039464666664,Veronika Korzhakova,Center,159.36196761333335,32.255253982333336,Oxana Bratishcheva,Center,170.12108761,42.224070017,Viivi Vainikka,Center,177.79174826666667,22.493850216666665,Nelli Laitinen,Defense,160.02271355,12.114220248666667,Ronja Savolainen,Defense,180.68476671,38.64843319133333,Elisa Holopainen,Left Wing,150.7107507,63.67075655066667,Minnamari Tuominen,Defense,132.912813,36.903043535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,169,5 on 4,0,1,Cayla Barnes,Play,t,61,19,Direct,Kelly Pannek,49.0,57.0,,,,1031,Maria Sorokina,Goalie,184.70970120666667,43.437035406,Maria Batalova,Center,178.0496972233333,40.583133864000004,Anna Savonina,Defense,191.81211786999998,51.38094690566666,Oxana Bratishcheva,Center,176.39421167,55.31801806833334,Veronika Korzhakova,Center,163.75780821666666,46.17776558633333,Viivi Vainikka,Center,184.37285332000002,39.80975540066667,Nelli Laitinen,Defense,160.96833207666666,26.74129909266667,Ronja Savolainen,Defense,186.25324964333333,50.840121972333336,Elisa Holopainen,Left Wing,159.83193539,59.722620781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,167,5 on 4,0,1,Kelly Pannek,Shot,f,44,55,Snapshot,,,,Blocked,t,f,1033,Maria Sorokina,Goalie,184.68870024285712,41.745229786428574,Oxana Bratishcheva,Center,169.71285937,73.05259304500001,Maria Batalova,Center,174.9908498133333,47.654314289666665,Anna Savonina,Defense,180.01645172,70.50950766066667,Veronika Korzhakova,Center,162.76521733666667,50.86358910633333,Viivi Vainikka,Center,189.0864802366667,45.140657995999995,Ronja Savolainen,Defense,180.56694681,69.371509961,Elisa Holopainen,Left Wing,166.79955020999998,75.086011638,Nelli Laitinen,Defense,155.87140450666666,20.198663022333335,Minnamari Tuominen,Defense,130.0962755888889,70.67693916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,165,5 on 4,0,1,Alex Carpenter,Puck Recovery,t,4,67,,,,,,,,1035,Anna Savonina,Defense,157.26873135,70.70898754299999,Oxana Bratishcheva,Center,143.07465512333334,69.357325258,Maria Batalova,Center,166.35489246,41.58908594533333,Veronika Korzhakova,Center,153.05670682666667,48.93381693366667,Maria Sorokina,Goalie,180.42696576,42.266502887,Ronja Savolainen,Defense,156.96050234666666,57.290621073333334,Elisa Holopainen,Left Wing,145.32516496333335,75.89970074933333,Viivi Vainikka,Center,172.58701747666666,44.331447997000005,Minnamari Tuominen,Defense,128.24273995000001,74.06478721666666,Nelli Laitinen,Defense,137.63261038666667,27.654563418666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,164,5 on 4,0,1,Alex Carpenter,Play,t,7,74,Indirect,Kelly Pannek,53.0,83.0,,,,1036,Anna Savonina,Defense,165.06667580666667,68.531206419,Oxana Bratishcheva,Center,140.62756717666667,63.49691309033334,Maria Sorokina,Goalie,182.22669431333333,41.87135812666667,Maria Batalova,Center,174.53069263666666,42.24911136633333,Veronika Korzhakova,Center,155.70069861,43.048256841666664,Viivi Vainikka,Center,179.30897876,42.341273104,Nelli Laitinen,Defense,139.10106724333335,24.935560065333334,Minnamari Tuominen,Defense,133.93100547692308,67.71232344346154,Elisa Holopainen,Left Wing,142.29164565333335,73.946513262,Ronja Savolainen,Defense,162.62277688333333,49.23763599866666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,162,5 on 4,0,1,Kelly Pannek,Play,t,54,82,Indirect,Abby Roque,37.0,10.0,,,,1038,Maria Sorokina,Goalie,180.33883518666667,38.77532360366667,Maria Batalova,Center,176.39731054666666,40.06719519833334,Anna Savonina,Defense,173.84712317333333,47.69088589333333,Veronika Korzhakova,Center,157.51948264333333,31.194780229333332,Oxana Bratishcheva,Center,159.41619674666666,47.246254451333336,Viivi Vainikka,Center,174.16318831666666,37.160644993,Ronja Savolainen,Defense,167.3097892,35.33176871666667,Nelli Laitinen,Defense,146.22567526666666,24.650451733666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,158,5 on 4,0,1,Abby Roque,Play,t,29,19,Direct,Amanda Kessel,6.0,27.0,,,,1042,Anna Savonina,Defense,175.75847539,52.422114070333336,Maria Sorokina,Goalie,181.64930697,43.089936083333335,Oxana Bratishcheva,Center,159.34747345,56.031486236999996,Veronika Korzhakova,Center,155.59505028,43.202891701,Maria Batalova,Center,177.42054843666668,39.161665899333336,Elisa Holopainen,Left Wing,140.48522091,62.26756687966667,Ronja Savolainen,Defense,153.21986552666667,63.658362874,Nelli Laitinen,Defense,139.05194242000002,27.104738719333334,Minnamari Tuominen,Defense,129.57884476333334,46.71488205966667,Viivi Vainikka,Center,179.85073007666668,44.60741561666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
